### Level-3 GRACE/GRACE-FO M-SSA solution of surface mass density anomalies, expressed in Equivalent Water Height (EWH)
# Solution processed following the method proposed by Gauer et al. , in revision for Journal of Geophysical Research - Solid Earth, 2023
# Combined solution computed using Level-2 GRACE/GRACE-FO gravity fields provided by the CSR, GFZ, ITSG TU-GRAZ and JPL processing centers
# Period : 2003-01 to 2022-09
# Units: EWH [cm]
# 
# Stokes coefficients C1.0, C1.1 and S1.1 have been added following TN-13
# Stokes coefficient C2.0 has been replaced following TN-14
# Stokes coefficient C3.0 has been replaced following TN-14  for the 2012-03 to 2022-09 period
# TN are provided here : https://podaac-tools.jpl.nasa.gov/drive/files/allData/gracefo/docs/
# 
lon;lat;EWH
0.0;54.0;-0.19851733485503623
0.0;55.0;-0.21364624738876348
0.0;56.0;-0.26598396372103084
0.0;57.0;-0.362765200504731
0.0;58.0;-0.4085574694583424
0.0;59.0;-0.31635663759208243
0.0;60.0;-0.36672257737255626
0.0;61.0;-0.3949598964712342
0.0;62.0;-0.20486460714806304
0.0;63.0;0.04665079708175148
0.0;64.0;0.11004732910385376
0.0;65.0;0.17142562436682943
0.0;66.0;0.29887460925945447
0.0;67.0;0.3371281418896389
0.0;68.0;0.509515297373783
0.0;69.0;0.6519486884962945
0.0;70.0;0.6913411991883774
0.0;71.0;0.6369555161687099
0.0;72.0;0.567303494900677
0.0;73.0;0.457276970344721
0.0;74.0;0.5244886139065387
0.0;75.0;0.6612718016768144
0.0;76.0;1.057991548444957
0.0;77.0;1.401467874173649
0.0;78.0;1.4109757980572044
0.0;79.0;1.1799748360685398
0.0;80.0;1.0058860726816874
0.0;81.0;0.996268964605052
0.0;82.0;0.9102969684626923
0.0;83.0;0.8871020282051123
0.0;84.0;0.729840872860797
0.0;85.0;0.4079375095703882
0.0;86.0;0.4229386332901623
0.0;87.0;0.5478228604566028
0.0;88.0;0.7041046079230289
0.0;89.0;0.4686318310071388
0.0;90.0;0.2854528681941062
1.0;-90.0;-0.7912601055085774
1.0;-89.0;-0.9698445414772524
1.0;-88.0;-1.0706037353606586
1.0;-87.0;-0.8969695300985776
1.0;-86.0;-0.6078951905461473
1.0;-85.0;-0.4387167531305429
1.0;-84.0;-0.3021054610159102
1.0;-83.0;-0.06605209476167775
1.0;-82.0;0.1531944672522254
1.0;-81.0;0.4229548646716267
1.0;-80.0;0.6848044814787769
1.0;-79.0;0.8330579028922639
1.0;-78.0;0.8272390255971603
1.0;-77.0;0.6138915822866804
1.0;-76.0;0.6377384479153148
1.0;-75.0;1.3579588644745917
1.0;-74.0;3.2468595860754514
1.0;-73.0;5.467582910577652
1.0;-72.0;6.489421484777129
1.0;-71.0;5.536003740649948
1.0;-70.0;3.2522171327368037
1.0;-69.0;1.087004769113786
1.0;-68.0;0.16885104808492057
1.0;-67.0;0.2943807987724803
1.0;-66.0;0.7278083635461979
