### Level-3 GRACE/GRACE-FO M-SSA solution of surface mass density anomalies, expressed in Equivalent Water Height (EWH)
# Solution processed following the method proposed by Gauer et al. , in revision for Journal of Geophysical Research - Solid Earth, 2023
# Combined solution computed using Level-2 GRACE/GRACE-FO gravity fields provided by the CSR, GFZ, ITSG TU-GRAZ and JPL processing centers
# Period : 2003-01 to 2022-09
# Units: EWH [cm]
# 
# Stokes coefficients C1.0, C1.1 and S1.1 have been added following TN-13
# Stokes coefficient C2.0 has been replaced following TN-14
# Stokes coefficient C3.0 has been replaced following TN-14  for the 2012-03 to 2022-09 period
# TN are provided here : https://podaac-tools.jpl.nasa.gov/drive/files/allData/gracefo/docs/
# 
lon;lat;EWH
2.0;-47.0;0.28664766509650347
2.0;-46.0;0.17752509859988302
2.0;-45.0;0.3251061504913805
2.0;-44.0;0.23501564130251013
2.0;-43.0;0.2715170869831369
2.0;-42.0;0.4252544067893881
2.0;-41.0;0.3770208263889137
2.0;-40.0;0.3950641643242432
2.0;-39.0;0.5935465805098865
2.0;-38.0;0.666008501371671
2.0;-37.0;0.6524530367671697
2.0;-36.0;0.33702118464488673
2.0;-35.0;0.29211773728700474
2.0;-34.0;0.3615038754680655
2.0;-33.0;0.32380935239945935
2.0;-32.0;0.38849630704555077
2.0;-31.0;0.41447005112479046
2.0;-30.0;0.3237399618328279
2.0;-29.0;0.30325952486473046
2.0;-28.0;0.4158059019267855
2.0;-27.0;0.4687941701732383
2.0;-26.0;0.3344943176789288
2.0;-25.0;0.3277775594777568
2.0;-24.0;0.33966435080861973
2.0;-23.0;0.4879491929263538
2.0;-22.0;0.5449541793493011
2.0;-21.0;0.5669388870220786
2.0;-20.0;0.5171899334490451
2.0;-19.0;0.43629247412240835
2.0;-18.0;0.4918138356754439
2.0;-17.0;0.37281259817759066
2.0;-16.0;0.443273796060641
2.0;-15.0;0.506575727890742
2.0;-14.0;0.5714712535461526
2.0;-13.0;0.42238115099783635
2.0;-12.0;0.11325901561819623
2.0;-11.0;0.095518071076494
2.0;-10.0;0.16813573469145085
2.0;-9.0;0.4880667243839059
2.0;-8.0;0.4695711656444384
2.0;-7.0;0.441333027426546
2.0;-6.0;0.1898247828760984
2.0;-5.0;0.14741552676431127
2.0;-4.0;0.19851091377917135
2.0;-3.0;0.41558643768317055
2.0;-2.0;0.3927912602888448
2.0;-1.0;0.39356456658322697
2.0;0.0;0.17786673244896803
2.0;1.0;0.16801309683821025
2.0;2.0;0.20897889428383162
2.0;3.0;0.19398954292795734
2.0;4.0;0.13912695000555603
2.0;5.0;0.19790310365071095
2.0;6.0;-0.52599476589331
2.0;7.0;-0.9667449015086385
2.0;8.0;-1.3814232078820954
2.0;9.0;-1.4253686352284085
2.0;10.0;-0.2989773652959053
2.0;11.0;0.6938036642997868
2.0;12.0;1.2580592840583928
2.0;13.0;1.9974752225555095
2.0;14.0;1.9552177305921148
2.0;15.0;1.4269148970390948
2.0;16.0;0.6103390412108136
2.0;17.0;0.0765575305877027
2.0;18.0;0.07021613041491409
2.0;19.0;0.08782595468538762
2.0;20.0;0.09018887835231629
2.0;21.0;0.1627425799037948
2.0;22.0;0.08236555403609204
2.0;23.0;0.07132436766794621
2.0;24.0;0.044059546927396234
2.0;25.0;0.10101098213638489
2.0;26.0;-0.02830024206958773
2.0;27.0;0.13208383194237744
2.0;28.0;-0.03136380775290948
2.0;29.0;-0.0559523953580891
2.0;30.0;-0.003178493966143131
2.0;31.0;0.10856405072735326
2.0;32.0;0.16153496167199147
2.0;33.0;0.3375774451258056
2.0;34.0;0.3569184278483912
2.0;35.0;0.39065224196711584
2.0;36.0;0.2874465053118136
2.0;37.0;0.15974896974740804
2.0;38.0;0.18381669317328675
2.0;39.0;0.1762076142178619
2.0;40.0;0.19513087710761487
2.0;41.0;0.21497151507506765
2.0;42.0;0.19461762387550807
2.0;43.0;0.19953200212978725
2.0;44.0;0.14532452515583022
2.0;45.0;-0.0050078552982496805
2.0;46.0;-0.10069867944267034
2.0;47.0;-0.24461764545652243
2.0;48.0;0.08575917217265817
2.0;49.0;0.1572692142497819
2.0;50.0;0.07854940454279097
2.0;51.0;-0.14532525461468898
2.0;52.0;-0.19884494520274948
2.0;53.0;-0.18265442292602244
2.0;54.0;-0.14310498618178424
2.0;55.0;-0.10700753266254437
2.0;56.0;0.08280676948045268
2.0;57.0;0.07942538230719308
2.0;58.0;-0.0504916203892426
2.0;59.0;-0.0026255667383758736
2.0;60.0;-0.18566489122129828
2.0;61.0;-0.24730539925163234
2.0;62.0;-0.10459613957609168
2.0;63.0;0.06357777113988551
2.0;64.0;0.16186429760840626
2.0;65.0;0.2769630599917687
2.0;66.0;0.3861567354861156
2.0;67.0;0.5205316475070169
2.0;68.0;0.6525028152530317
2.0;69.0;0.7436515929687202
2.0;70.0;0.7490893326647744
2.0;71.0;0.591740497719086
2.0;72.0;0.5716098624240132
2.0;73.0;0.4837693555670436
2.0;74.0;0.5241564520831615
2.0;75.0;0.5776780950074181
2.0;76.0;0.7583908138840592
2.0;77.0;0.8638096316920952
2.0;78.0;0.745601197024224
2.0;79.0;0.6408559859451529
2.0;80.0;0.7388282126678528
2.0;81.0;1.025694090859222
2.0;82.0;1.1139994385543355
2.0;83.0;1.0196677118033908
2.0;84.0;0.7428621520951209
2.0;85.0;0.3553705638118043
2.0;86.0;0.37006317866674765
2.0;87.0;0.4925962491127299
2.0;88.0;0.6153835915214675
2.0;89.0;0.3496919353924608
2.0;90.0;0.17160099378134133
3.0;-90.0;0.4785570998120708
3.0;-89.0;0.3723871445302455
3.0;-88.0;0.3546857920810247
3.0;-87.0;0.6196600875412256
3.0;-86.0;0.9195621333038313
3.0;-85.0;0.9927763903714125
3.0;-84.0;0.9753543360444984
3.0;-83.0;1.0441738981936484
3.0;-82.0;0.9918176985951567
3.0;-81.0;0.9928124009456057
3.0;-80.0;1.1172116583461726
3.0;-79.0;1.0723010897516982
3.0;-78.0;0.943523907761694
3.0;-77.0;0.5579925008905349
3.0;-76.0;0.32835030459046644
3.0;-75.0;0.8372023664801242
3.0;-74.0;2.499474036247074
3.0;-73.0;4.576194972732266
3.0;-72.0;5.641815166808195
3.0;-71.0;4.837535715153679
3.0;-70.0;2.766047469994101
3.0;-69.0;0.9022631900036411
3.0;-68.0;0.046151258790787825
3.0;-67.0;0.1825728381794419
3.0;-66.0;0.6061585125174225
3.0;-65.0;0.6890476983025355
3.0;-64.0;0.5101126304007696
3.0;-63.0;0.20547028151635338
3.0;-62.0;0.17931417897428847
3.0;-61.0;0.29137930710484794
3.0;-60.0;0.4173672672423255
3.0;-59.0;0.5177036746186928
3.0;-58.0;0.5506203132797053
3.0;-57.0;0.5548384877336531
3.0;-56.0;0.406722768870707
3.0;-55.0;0.47641758466582246
3.0;-54.0;0.5383382165088043
3.0;-53.0;0.5647833791366531
3.0;-52.0;0.6043200963861425
3.0;-51.0;0.6289123015967927
3.0;-50.0;0.5754871820737479
3.0;-49.0;0.5231330502559051
3.0;-48.0;0.32621507767124736
3.0;-47.0;0.25858119630968557
3.0;-46.0;0.003159670374772824
3.0;-45.0;0.05732241600985448
3.0;-44.0;0.17693058916499663
3.0;-43.0;0.14602516633519713
3.0;-42.0;0.030039156507537336
3.0;-41.0;-0.003511584731775589
3.0;-40.0;0.043369148207848054
3.0;-39.0;0.3786444482115305
3.0;-38.0;0.4611912383221524
3.0;-37.0;0.5233771142210569
3.0;-36.0;0.4158065210292147
3.0;-35.0;0.42954811327243686
3.0;-34.0;0.4641348670790765
3.0;-33.0;0.478790226158561
3.0;-32.0;0.44740569438159133
3.0;-31.0;0.3360385760745116
3.0;-30.0;0.15594662259871173
3.0;-29.0;0.2510398942153912
3.0;-28.0;0.4113137523599127
3.0;-27.0;0.4468417855504601
3.0;-26.0;0.4982796222913498
3.0;-25.0;0.42116336463203335
3.0;-24.0;0.44842703170670745
3.0;-23.0;0.4649230366451765
3.0;-22.0;0.5657992591464939
3.0;-21.0;0.5405796557331527
3.0;-20.0;0.5303699697174789
3.0;-19.0;0.22326483139935782
3.0;-18.0;0.26674886460927366
3.0;-17.0;0.22966765589643678
3.0;-16.0;0.2568012425679291
3.0;-15.0;0.3200594078862931
3.0;-14.0;0.2550054724431326
3.0;-13.0;0.24156283464462214
3.0;-12.0;0.1049016728285856
3.0;-11.0;0.0939531225204527
3.0;-10.0;0.10579273237349494
3.0;-9.0;0.13036847965976378
3.0;-8.0;0.15029109204788113
3.0;-7.0;0.14945678566600823
3.0;-6.0;0.15041050465479985
3.0;-5.0;0.16041876002843697
3.0;-4.0;0.15673280071212795
3.0;-3.0;0.1623976975445348
3.0;-2.0;0.16479163005090608
3.0;-1.0;0.16648856428075717
3.0;0.0;0.1550495646197003
3.0;1.0;0.18352190168605384
3.0;2.0;0.1776065819334994
3.0;3.0;0.17729375653431093
3.0;4.0;0.14633722814774786
3.0;5.0;0.17372142120480152
3.0;6.0;0.0010599669361352551
3.0;7.0;-0.3695750458534401
3.0;8.0;-0.6477916756750174
3.0;9.0;-0.46026104079937247
3.0;10.0;0.28697328407636713
3.0;11.0;1.0492215242362288
3.0;12.0;1.6982479295606188
3.0;13.0;2.3965814338191644
3.0;14.0;2.2765158437796598
3.0;15.0;1.4892704981040323
3.0;16.0;0.6161713603689503
3.0;17.0;0.09686198782202192
3.0;18.0;0.07162174490334959
3.0;19.0;0.0910935736589926
3.0;20.0;0.08879007665729324
3.0;21.0;0.10140872345786983
3.0;22.0;0.12256178680137622
3.0;23.0;-0.15010046413770733
3.0;24.0;-0.3759791646091407
3.0;25.0;-0.4148844475586765
3.0;26.0;-0.15687586534438458
3.0;27.0;-0.1305795812605404
3.0;28.0;-0.22212682360350838
3.0;29.0;-0.25591424441475386
3.0;30.0;-0.49192425682598145
3.0;31.0;-0.5476029690956948
3.0;32.0;-0.5136887449777182
3.0;33.0;-0.3043446632001494
3.0;34.0;-0.17142459863588458
3.0;35.0;-0.043889750367195356
3.0;36.0;-0.024873237371250342
3.0;37.0;0.07079292564513079
3.0;38.0;0.1917072178095146
3.0;39.0;0.21406460714298592
3.0;40.0;0.18743028210945234
3.0;41.0;0.16026144827955463
3.0;42.0;0.19677873401332233
3.0;43.0;0.22107071684073182
3.0;44.0;0.2586946200847591
3.0;45.0;-0.03060812302575701
3.0;46.0;-0.28109288242360386
3.0;47.0;-0.42009861848792646
3.0;48.0;-0.0694309083762587
3.0;49.0;0.05298919786791226
3.0;50.0;0.10291697806630726
3.0;51.0;-0.11020580627512945
3.0;52.0;-0.1721282609957981
3.0;53.0;-0.19918186659173462
3.0;54.0;0.16385882313403538
3.0;55.0;0.10922786723214746
3.0;56.0;0.09002623121921825
3.0;57.0;0.11907448114750874
3.0;58.0;0.11569547961674385
3.0;59.0;0.05204113286699855
3.0;60.0;-0.12247540546084845
3.0;61.0;-0.17489603119011984
3.0;62.0;-0.07926527472388885
3.0;63.0;0.007758269874090116
3.0;64.0;0.13333779805368878
3.0;65.0;0.3193392271840359
3.0;66.0;0.44432886612583183
3.0;67.0;0.5039959172171594
3.0;68.0;0.4716240720256851
3.0;69.0;0.4976901016876895
3.0;70.0;0.5396413972481939
3.0;71.0;0.6134716660140255
3.0;72.0;0.583959239177542
3.0;73.0;0.5024727748946404
3.0;74.0;0.5441321950036154
3.0;75.0;0.5592359999119534
3.0;76.0;0.5533496739610507
3.0;77.0;0.4654924676986549
3.0;78.0;0.32633190851762084
3.0;79.0;0.2735287284912223
3.0;80.0;0.517298433530868
3.0;81.0;0.9928524552622934
3.0;82.0;1.1502366650246443
3.0;83.0;1.0766509216374216
3.0;84.0;0.7916154425153302
3.0;85.0;0.35467416559786025
3.0;86.0;0.38015984267195835
3.0;87.0;0.5445830956540154
3.0;88.0;0.6215942774655592
3.0;89.0;0.34414814661368914
3.0;90.0;0.1716023906232581
4.0;-90.0;0.47853376741903725
4.0;-89.0;0.3540063945217495
4.0;-88.0;0.3543307841212545
4.0;-87.0;0.6417685406778262
4.0;-86.0;0.9421179118480127
4.0;-85.0;1.0043964319581675
4.0;-84.0;0.9742126110729618
4.0;-83.0;1.0471148469338172
4.0;-82.0;0.955938635823002
4.0;-81.0;0.9836495948947432
4.0;-80.0;1.1246654165351648
4.0;-79.0;1.1357519017502715
