LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.499638
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.438577
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.43527
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.39503
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.479497
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.417127
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.419723
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.387571
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.470909
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.409553
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.413858
False,mean,True,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.350409
False,mean,True,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.428214
False,mean,True,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.36517
False,mean,True,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.378685
True,mean,True,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.345902
True,mean,True,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.425178
True,mean,True,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.361922
False,mean,True,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.355525
False,mean,True,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.433429
False,mean,True,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.372945
False,mean,True,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.383676
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.351442
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.429806
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.366821
True,mean,True,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.37913
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.342814
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.42234
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.35878
False,mean,True,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.371931
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.338446
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.419405
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.354557
True,mean,True,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.368372
False,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.408778
False,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.490862
False,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.428914
False,mean,True,mean,Lambeck_2017,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.435573
True,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.403544
True,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.483542
True,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.421918
False,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.421085
False,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.503876
False,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.442649
False,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.444698
True,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.41409
True,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.496045
True,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.434383
True,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.439816
False,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.396749
False,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.475934
False,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.414801
False,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.423253
True,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.389681
True,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.469366
True,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.408058
True,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.418242
False,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.445885
False,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.530977
False,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.468098
False,mean,True,mean,Lambeck_2017,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.465196
True,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.436701
True,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.521254
True,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.457724
False,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.464683
False,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.547194
False,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.48367
False,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.478687
True,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.452305
True,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.536327
True,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.474289
True,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.469092
False,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.428407
False,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.513277
False,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.450263
False,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.44994
True,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.41891
True,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.50287
True,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.440242
True,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.441511
False,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.38295
False,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.461365
False,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.399044
False,mean,True,mean,Lambeck_2017,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.411249
True,mean,True,mean,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.379938
True,mean,True,mean,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.45761
True,mean,True,mean,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.394481
False,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.391816
False,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.469492
False,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.408746
False,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.41819
True,mean,True,lower,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.387368
True,mean,True,lower,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.465511
True,mean,True,lower,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.403351
True,mean,True,lower,Lambeck_2017,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.41487
False,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.373118
False,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.451623
False,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.388355
False,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.402187
True,mean,True,upper,Lambeck_2017,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.36863
True,mean,True,upper,Lambeck_2017,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.448611
True,mean,True,upper,Lambeck_2017,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.383731
True,mean,True,upper,Lambeck_2017,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.398668
False,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.363768
False,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.444317
False,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.384391
False,mean,True,mean,Lambeck_2017,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.391284
True,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.357873
True,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.436101
True,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.375721
False,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.372898
False,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.454241
False,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.394875
False,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.39744
True,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.365991
True,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.446108
True,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.386201
True,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.392025
False,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.354696
False,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.432466
False,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.372801
False,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.380841
True,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.347641
True,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.425273
True,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.365223
True,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.376205
False,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.39406
False,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.474333
False,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.414924
False,mean,True,mean,Lambeck_2017,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.412645
True,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.383919
True,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.46509
True,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.404539
False,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.407074
False,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.486918
False,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.428033
False,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.421693
True,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.396448
True,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.476313
True,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.417401
True,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.41444
False,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.380168
False,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.461416
False,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.400934
False,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.400787
True,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.369652
True,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.452988
True,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.390999
True,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.39366
False,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.341753
False,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.420719
False,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.357783
False,mean,True,mean,Lambeck_2017,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.372009
True,mean,True,mean,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.337511
True,mean,True,mean,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.417079
True,mean,True,mean,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.352635
False,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.34914
False,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.426032
False,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.366302
False,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.378351
True,mean,True,lower,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.34365
True,mean,True,lower,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.421904
True,mean,True,lower,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.359055
True,mean,True,lower,Lambeck_2017,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.372421
False,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.333188
False,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.412768
False,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.34898
False,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.363622
True,mean,True,upper,Lambeck_2017,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.329278
True,mean,True,upper,Lambeck_2017,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.407968
True,mean,True,upper,Lambeck_2017,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.343959
True,mean,True,upper,Lambeck_2017,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.360333
False,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.40834
False,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.487714
False,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.427526
False,mean,True,mean,Lambeck_2017,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.431442
True,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.403132
True,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.482678
True,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.42029
False,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.419642
False,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.499452
False,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.440038
False,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.441395
True,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.414682
True,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.492917
True,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.433093
True,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.436466
False,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.395115
False,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.474604
False,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.413525
False,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.420307
True,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.39015
True,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.469311
True,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.406354
True,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.414989
False,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.437008
False,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.522348
False,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.457818
False,mean,True,mean,Lambeck_2017,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.459552
True,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.429422
True,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.513282
True,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.450026
False,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.454582
False,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.536439
False,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.47393
False,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.473624
True,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.444469
True,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.528552
True,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.465023
True,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.465113
False,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.420594
False,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.503733
False,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.441986
False,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.44443
True,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.41148
True,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.494597
True,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.433606
True,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.438221
False,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.384258
False,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.462693
False,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.399538
False,mean,True,mean,Lambeck_2017,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.410058
True,mean,True,mean,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.381329
True,mean,True,mean,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.461149
True,mean,True,mean,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.396963
False,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.39263
False,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.47151
False,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.409122
False,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.417518
True,mean,True,lower,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.38982
True,mean,True,lower,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.468532
True,mean,True,lower,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.405389
True,mean,True,lower,Lambeck_2017,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.414667
False,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.374557
False,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.454357
False,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.390174
False,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.401972
True,mean,True,upper,Lambeck_2017,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.371487
True,mean,True,upper,Lambeck_2017,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.45153
True,mean,True,upper,Lambeck_2017,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.386748
True,mean,True,upper,Lambeck_2017,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.399467
False,mean,True,mean,Lambeck_2017,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.373581
False,mean,True,mean,Lambeck_2017,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.451847
False,mean,True,mean,Lambeck_2017,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.39149
